Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"I thought this was a pretty and unique top. the material looks and feels like a basic t-shirt made into a striking fitted top. this isn't apparent in the online pictures: the side seams are slitted open nearly up to the waist, so it is a bit revealing. my only problem with this shirt was that the bottom part flared out too much away from my body, and there is a lot of material there, so i wasn't sure if i could get it tailored to look good on me.",0,,0,,0,
"These relaxed fit jeans are super soft. they do run a size large, i am a size 26 in the stilt style and the 25 in these fit well with a little ""room"".",1,-1,1,,,
"As cute in person as the picture shows. good quality, worth the money!",1,,1,,1,1
"After a long wait for this dress to come in. i finally received it! the wait was worth it!

the colors and pattern are just like they are online. the length comes right to to the top of my knees...i am 5'7"". a couple of things to note: the sleeves are narrow,. if you have skinny arms, no problem. the fit across the bust is snug enough that if you have a large bust, there will probably be a gap at the buttons. there are gathers at the shoulder giving the sleeve a slight puffed shoulder. if you",1,0,,1,1,
My favorite jeans i have ever purchased! they fit just right. i wear them everywhere.,1,1,,,,
"I hadn't seen this sweater/jacket online or in store before shopping today. i purchased the ivory. it fits without being bulky whether or not it is zipped. great fit- true to size.the asymmetric zipper is a stylish detail. the pockets are well placed also. it is a perfect spring weight jacket or, i suspect, a comfy fall to winter sweater.",1,1,,,1,
Love these jeans for summer! i followed the advice of previous reviewers and sized down to a 26. after wearing these for a few hours they stretched a little and fit great!! they look sweet with the palo alto blouse and the embroidered edessa top. highly recommend!,1,-1,,,1,
"The peplum for this time hit me in the middle of my rib cage, not at my natural waist, so it looked very odd when it flared out with the peplum so high up. i am busty so it's possible this would not be the case for everyone but i generally can wear peplum tops with no problem. i was disappointed to return it, the fabric was very nice and the concept behind the shirt was a good one.",-1,-1,1,,1,
"I ordered this dress in a size 8, my normal size at retailer. it is a lovely dress and so feminine, but it is incorrectly sized. i couldn't begin to button it. i reordered it in size 12 if that tells you anything. buyer beware. unless you are itsy bitsy, you need to size up. i will say that as pretty as the photos are, the dress is even more lovely in person.",1,-1,,,1,
"I've been eyeing this for months and finally bit the bullet and am so happy i did before it sold out! i love it. i was afraid i couldn't pull it off because i'm 5'3 and very petite, but i don't think it matters. it feels so light and airy and i can't wait to wear it at the pool and the beach as well as over some white tank tops and jean shorts. great piece.",1,,,,1,
I really wanted to love this dress but it was not right for me.   made my curvy body look shapeless.  also had a button crack before i even put it on.  returned it.,-1,-1,,,,
"This dress is indeed so lovely in person. i am so glad i ordered 2 sizes (0p and 2p) based on the straighter-looking cut. i am 115 lbs, 5'1.5"", adn 30dd bra size. verdict, the 2p fit better. why, the cehst area is a little snug and hte buttons kept trying to open (and did# i would have ahd to leave it pen and wear a tank under this dress... not an option with such a unique piece.

other things: color: wow, very nice in person, i was afraid that the colr would wash me out, but no, i have very p",1,-1,,1,,
"I tried these on to compare with a different style and didn't like this one a much (also ag brand). these fit better at the waist, but seemed long on me and made me look frump ear. i think they are really comfortable, adn on the longer legs would be great. buy f you are taller than 5 foot 1.5 inches:-). (reference, i am 115 lbs and tried on the 25)",0,0,,,,
Really wanted to love this top but the proportion was not right for my body type. also the print with the silhouette was a bit too country bumpkin for me.,-1,-1,,,-1,
The blue on this jumpsuit is actually a little darker than pictured. it's very cute on but i would order a size down for a more fitted look. my usual 0 petite had some extra fabric that layed awkwardly on my body.,-1,-1,,-1,1,
"I would wear this everyday if i could. the red color is so rich and the cut and structure of the top is perfect and flattering. i've worn to work, out, or dressed down with jeans and flip flops.",1,,,1,1,
"The only thing i didn't like about this is i wish it was a little bit shorter, but otherwise great! throw it on with pants and add a bit of color and spring/summer'ness to your outfit!",1,-1,,,,
"I've never spent this much on a pair of jeans, but per another customer review that they were ""worth every penny"" i took the plunge. so glad i did. and also glad i sized down one size. be careful when you put them on - i keep putting my toe through the hole at the knee!",1,-1,,,,
