Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"I'm 5'1"", <100 lbs. xs fits surprisingly well. the sleeves were rolled up when it arrived so i didn't noticed they were long. the wrinkled appearance looks fun and casual. 

the big drawback is that the interior seams poke and scratch my skin when i wore it over a halter top. even over a tee it was irritating in one spot. despite that, love it enough to keep.",1,-1,-1,,1,
"I tried this on in white and my usual size small. it is such a beautiful top and the detailing, lace trim is so pretty. my only complaint is that it lays funny on my cleavage, and i don't have much. it just gathered there and appeared clingy in that area. it's also one of those...am i hiding a pregnancy tops. i like it, but i think i'll wait to see if it goes on sale.",0,-1,,,1,
This cardigan was a keeper for me. i love the pin that pulls the two sides together or worn open is just a nice decoration. four starts only because i felt like the arms ran a little short.,1,-1,,,1,
"You have to try it on to see, it fits really well and looks stylish. i love it.
my only concern is the fabric is rather stretchy, not sure if it will hold up well in the long run.",1,1,0,,1,
The length hit at the wrong place for me. lovely knit though so i am very disappointed. it will be going back to the store. interesting muted color that strikes just the right balance. very warm - perfect for fall and winter.,0,-1,1,1,,
Lovely crochet lace tunic. also very comfortable. doesn't wrinkle and the cotton has a lovely feel.,1,1,1,,,
"I liked the look of this dress online, so i called my local store and had them hold it in a small and medium because of the reviews. i am a 34dd, and had no issues with the bust on the small dress. it's a pretty, feminine dress and i'm glad they had the 20% off sale when i decided to buy it. the reason i'm writing a review is because the dress here is not the same as the dress in the store. the dress in the store is pictured in the ""get the look"" photo. the dress in the store has cap sleeves, wh",1,1,,,1,
"It is a pretty dress but runs large, i usually wear small and i ordered a regular xs because they are out of petite... it fits and since i am pregnant it works but it is a little large around the waist...
the lace is beautiful and the quality is amazing",1,-1,,,1,
"This lovely skirt absolutely hits the mark for quality. it is a substantial weight for fall, a deep vivid blue color, and just the right length to wear with boots.  it was a trifle snug in the waist. i would have kept it anyway, but the oversized pockets stuck out on either side in an awkward way.  at this price, it just wasn't right for me.",0,1,,1,-1,-1
"I tried on a regular size at the store, and definitely need petite (5'1.5', 115 lbs). the dress is comfrotbale, and the ivory color gives it a victorian feel. the sleeves are nice a cover the shoulder in a flattrering spot, where hte muscles meet. there is alining, so not see-through. length was too long, why i need petie, also loose-fitting, i would like it more a little more fitted, jsut a bit.",1,-1,,1,1,
"Loved this blouse when i received it after ordering online! the cut and style of the blouse is so cute and looks great with jeans. it is well made but it is see-through so i had to wear something under it. otherwise, really flattering, unique design!",1,,-1,,1,
"I like the jeans a lot. they're definitely skinny fit and more like leggings -- very stretchy. i feel like they would fit all shapes and sizes because of that ""give,"" so the claim that they're flattering on everyone is probably valid. i also appreciate that there is no stonewashing, as grey jeans often seem to have -- they are all one hue from top to bottom, with a little bit of linear line texture to the fabric. the only flaw (at least i don't think it's intentional) is that the front pockets l",1,1,1,1,,
"This is a great everyday dress. i bought it in black and it looks cute with wedges. it's a little boxy but that also makes it super comfy so i don't mind that too much. definitely order one-size down if you're between sizes. you may want to consider petite, if it's available, becuase i found it to be a bit long for my taste. (i'm 5'5"" and it hits at the knee). i've already worn it a few times and have had received several compliments.",1,0,,,1,
"I love this dress for it's unique design with the crochet features. it is super comfortable, great for being layered without see through. i ordered a small though and it is still too large for me. i have been trying to decide on returning it since i love it so much. i'd recommend sizing down for this dress. i'm 5'6'', 135lbs, and still needed an xs which seems a bit off. i guess i'm used to retailer running a bit big, but i miss judge this one and hate to deal with the mailing and worrying",1,-1,1,,1,
